"wordlist","separdate","country","ndays","notzero","maxdays","maxratio"
"anxiety","Before","BEL",16,"zero",4,0.129032258064516
"anxiety","Before","BEL",1,"positive",4,0.129032258064516
"anxiety","Before","BEL",1,"zero",4,0.129032258064516
"anxiety","Before","BEL",1,"positive",4,0.129032258064516
"anxiety","Before","BEL",2,"zero",4,0.129032258064516
"anxiety","Before","BEL",2,"positive",4,0.129032258064516
"anxiety","Before","BEL",28,"zero",4,0.129032258064516
"anxiety","Before","BEL",1,"negative",4,0.129032258064516
"anxiety","Before","BEL",7,"zero",4,0.129032258064516
"anxiety","Before","BEL",2,"negative",4,0.129032258064516
"anxiety","Before","BEL",4,"zero",4,0.129032258064516
"anxiety","Before","BEL",2,"negative",4,0.129032258064516
"anxiety","Before","BEL",3,"zero",4,0.129032258064516
"anxiety","Before","BEL",2,"positive",4,0.129032258064516
"anxiety","Before","BEL",16,"zero",4,0.129032258064516
"anxiety","Before","BEL",2,"positive",4,0.129032258064516
"anxiety","Before","BEL",11,"zero",4,0.129032258064516
"anxiety","Before","CAN",2,"negative",4,0.117647058823529
"anxiety","Before","CAN",27,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",11,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"negative",4,0.117647058823529
"anxiety","Before","CAN",16,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",14,"zero",4,0.117647058823529
"anxiety","Before","CAN",2,"positive",4,0.117647058823529
"anxiety","Before","CAN",1,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",37,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",13,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",29,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"negative",4,0.117647058823529
"anxiety","Before","CAN",5,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"negative",4,0.117647058823529
"anxiety","Before","CAN",16,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"negative",4,0.117647058823529
"anxiety","Before","CAN",33,"zero",4,0.117647058823529
"anxiety","Before","CAN",2,"positive",4,0.117647058823529
"anxiety","Before","CAN",64,"zero",4,0.117647058823529
"anxiety","Before","CAN",2,"positive",4,0.117647058823529
"anxiety","Before","CAN",2,"zero",4,0.117647058823529
"anxiety","Before","CAN",2,"positive",4,0.117647058823529
"anxiety","Before","CAN",4,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",39,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"negative",4,0.117647058823529
"anxiety","Before","CAN",25,"zero",4,0.117647058823529
"anxiety","Before","CAN",3,"negative",4,0.117647058823529
"anxiety","Before","CAN",4,"zero",4,0.117647058823529
"anxiety","Before","CAN",2,"negative",4,0.117647058823529
"anxiety","Before","CAN",1,"zero",4,0.117647058823529
"anxiety","Before","CAN",4,"positive",4,0.117647058823529
"anxiety","Before","CAN",1,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",3,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",11,"zero",4,0.117647058823529
"anxiety","Before","CAN",1,"positive",4,0.117647058823529
"anxiety","Before","CAN",1,"zero",4,0.117647058823529
"anxiety","Before","CHE",8,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",4,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",4,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",3,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",17,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",5,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",2,"zero",6,0.1875
"anxiety","Before","CHE",3,"negative",6,0.1875
"anxiety","Before","CHE",2,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",6,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",6,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",2,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",3,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",4,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",4,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",2,"negative",6,0.1875
"anxiety","Before","CHE",9,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",8,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",11,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",7,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",9,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",5,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",5,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",5,"zero",6,0.1875
"anxiety","Before","CHE",1,"negative",6,0.1875
"anxiety","Before","CHE",25,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",19,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",2,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",5,"positive",6,0.1875
"anxiety","Before","CHE",3,"zero",6,0.1875
"anxiety","Before","CHE",2,"positive",6,0.1875
"anxiety","Before","CHE",28,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",5,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",16,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",3,"zero",6,0.1875
"anxiety","Before","CHE",6,"positive",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",2,"positive",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",6,"zero",6,0.1875
"anxiety","Before","CHE",3,"positive",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",8,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",2,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",1,"zero",6,0.1875
"anxiety","Before","CHE",1,"positive",6,0.1875
"anxiety","Before","CHE",2,"zero",6,0.1875
